,img,title,link,stepbystep,cuisine,portions,time,ingredients,favourite,likes,dislikes
2745,https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131084144-140623160233-p-O-benediktinskie-jajca-s-gollandskim-sousom.jpg,Бенедиктинские яйца с голландским соусом,https://eda.ru/recepty/zavtraki/benediktinskie-jajca-s-gollandskim-sousom-45096,0,Американская кухня,12,20 минут,"['{""id"": 13452, ""name"": ""Ветчина"", ""amount"": ""12 штук""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13422, ""name"": ""Уксус"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""100 г""}', '{""id"": 13478, ""name"": ""Яичный желток"", ""amount"": ""2 штуки""}', '{""id"": 13482, ""name"": ""Лимонный сок"", ""amount"": ""2 чайные ложки""}', '{""id"": 16635, ""name"": ""Круглая булочка"", ""amount"": ""6 штук""}']",43,2,0
2746,https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/140416134740-140421163621-p-O-jaichnica-krabiki.jpg,Яичница «Крабики»,https://eda.ru/recepty/zavtraki/jaichnica-krabiki-43525,0,Европейская кухня,1,5 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 15100, ""name"": ""Колбаса"", ""amount"": ""50 г""}', '{""id"": 13772, ""name"": ""Кетчуп"", ""amount"": ""по вкусу""}']",10,2,0
2747,https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131112107-140426142400-p-O-kuskus-s-sirom-i-vetchinoj.jpg,Кускус с сыром и ветчиной,https://eda.ru/recepty/zavtraki/kuskus-s-sirom-i-vetchinoj-43640,0,Марокканская кухня,1,15 минут,"['{""id"": 13965, ""name"": ""Твердый сыр"", ""amount"": ""70 г""}', '{""id"": 13677, ""name"": ""Йоркская ветчина"", ""amount"": ""3 куска""}', '{""id"": 13777, ""name"": ""Кускус"", ""amount"": ""150 г""}']",18,2,0
2748,https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/i-140524181743-p-O-verguni-hvorost.jpg,Вергуны (Хворост),https://eda.ru/recepty/zavtraki/verguni-hvorost-44418,0,Русская кухня,12,35 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""3 стакана""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""50 г""}', '{""id"": 15321, ""name"": ""Гашеная сода"", ""amount"": ""½ чайной ложки""}', '{""id"": 16403, ""name"": ""Обезжиренный кефир"", ""amount"": ""250 мл""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""250 мл""}', '{""id"": 13492, ""name"": ""Маргарин"", ""amount"": ""50 г""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""по вкусу""}']",60,2,1
2749,https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131084420-140519212141-p-O-sirniki-s-apelsinovo-jablochnim-sousom.jpg,Сырники с апельсиново-яблочным соусом,https://eda.ru/recepty/zavtraki/sirniki-s-apelsinovo-jablochnim-sousom-44169,0,Русская кухня,2,30 минут,"['{""id"": 13493, ""name"": ""Творог"", ""amount"": ""500 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""5 столовых ложек""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""20 г""}', '{""id"": 13502, ""name"": ""Ванильный сахар"", ""amount"": ""1 чайная ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13516, ""name"": ""Апельсины"", ""amount"": ""1 штука""}', '{""id"": 13447, ""name"": ""Яблоко"", ""amount"": ""1 штука""}', '{""id"": 14271, ""name"": ""Корень имбиря"", ""amount"": ""по вкусу""}', '{""id"": 13555, ""name"": ""Корица"", ""amount"": ""по вкусу""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""3 столовые ложки""}']",43,2,1
2750,https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/110810174633-140525012320-p-O-kanape-s-chesnochnim-majonezom-jajcom-i-ogurcom.jpg,"Канапе с чесночным майонезом, яйцом и огурцом",https://eda.ru/recepty/zavtraki/kanape-s-chesnochnim-majonezom-jajcom-i-ogurcom-44423,0,Французская кухня,9,20 минут,"['{""id"": 14992, ""name"": ""Хлеб для тостов"", ""amount"": ""4 штуки""}', '{""id"": 13586, ""name"": ""Зелень"", ""amount"": ""по вкусу""}', '{""id"": 13440, ""name"": ""Майонез"", ""amount"": ""6 столовых ложек""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""2 зубчика""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 15137, ""name"": ""Огурцы"", ""amount"": ""1 штука""}']",52,2,0
2751,https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/140524182915-140529151245-p-O-lavash-meksikanskij-tortiljas.jpg,Лаваш мексиканский (тортильяс),https://eda.ru/recepty/zavtraki/lavash-meksikanskij-tortiljas-44496,0,Мексиканская кухня,10,1 час,"['{""id"": 13775, ""name"": ""Кукурузная мука"", ""amount"": ""480 г""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""1 стакан""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""2 чайные ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""½ чайной ложки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""2 столовые ложки""}']",101,2,0
2752,https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131084230-140724132541-p-O-ovoshhnie-oladi-so-slivochnim-sousom-iz-brokkoli.jpg,Овощные оладьи со сливочным соусом из брокколи,https://eda.ru/recepty/zavtraki/ovoshhnie-oladi-so-slivochnim-sousom-iz-brokkoli-45594,0,Европейская кухня,3,1 час,"['{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""1,5 кг""}', '{""id"": 14763, ""name"": ""Молодые кабачки"", ""amount"": ""300 г""}', '{""id"": 13425, ""name"": ""Укроп"", ""amount"": ""30 г""}', '{""id"": 13535, ""name"": ""Зеленый лук"", ""amount"": ""30 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""4 столовые ложки""}', '{""id"": 13557, ""name"": ""Кефир"", ""amount"": ""100 мл""}', '{""id"": 13590, ""name"": ""Сода"", ""amount"": ""¼ чайной ложки""}', '{""id"": 13593, ""name"": ""Бальзамический уксус"", ""amount"": ""1 столовая ложка""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""150 г""}', '{""id"": 13662, ""name"": ""Капуста брокколи"", ""amount"": ""150 г""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""150 г""}', '{""id"": 14119, ""name"": ""Сливки 10%-ные"", ""amount"": ""50 мл""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13479, ""name"": ""Панировочные сухари"", ""amount"": ""по вкусу""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""2 столовые ложки""}', '{""id"": 14627, ""name"": ""Молотый сушеный чеснок"", ""amount"": ""по вкусу""}']",42,2,0
2753,https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131083458-140703181934-p-O-kapreze-sjendvich.jpg,Капрезе сэндвич,https://eda.ru/recepty/zavtraki/kapreze-sjendvich-45229,0,Итальянская кухня,1,15 минут,"['{""id"": 13454, ""name"": ""Белый хлеб"", ""amount"": ""2 штуки""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""1 штука""}', '{""id"": 13519, ""name"": ""Сыр моцарелла"", ""amount"": ""50 г""}', '{""id"": 13461, ""name"": ""Базилик"", ""amount"": ""2 штуки""}']",125,2,0
2754,https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/140518204129-140626163025-p-O-jagodno-tvorozhnij-muss.jpg,Ягодно-творожный мусс,https://eda.ru/recepty/zavtraki/jagodno-tvorozhnij-muss-45134,0,,2,5 минут,"['{""id"": 15031, ""name"": ""Мягкий обезжиренный творог"", ""amount"": ""250 г""}', '{""id"": 13547, ""name"": ""Бананы"", ""amount"": ""1 г""}', '{""id"": 14694, ""name"": ""Натуральный йогурт"", ""amount"": ""100 г""}', '{""id"": 13802, ""name"": ""Свежие ягоды"", ""amount"": ""200 г""}']",54,2,2
2755,https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131083923-140926140708-p-O-omlet-s-pomidorami-i-krasnim-lukom.jpg,Омлет с помидорами и красным луком,https://eda.ru/recepty/zavtraki/omlet-s-pomidorami-i-krasnim-lukom-46633,0,Европейская кухня,2,25 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13518, ""name"": ""Помидоры черри"", ""amount"": ""50 г""}', '{""id"": 15394, ""name"": ""Сладкий красный лук"", ""amount"": ""1 штука""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""30 мл""}']",26,2,0
2756,https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213175531-141113230156-p-O-lnjanaja-kasha-s-kljukvennim-sokom-i-chernoplodkoj-oblepihoj-i-pekanom.jpg,Льняная каша с клюквенным соком и черноплодкой…,https://eda.ru/recepty/zavtraki/lnjanaja-kasha-s-kljukvennim-sokom-i-chernoplodkoj-oblepihoj-i-pekanom-47312,0,Европейская кухня,2,15 минут,"['{""id"": 25093, ""name"": ""Льняная каша"", ""amount"": ""4 столовые ложки""}', '{""id"": 15924, ""name"": ""Замороженная клюква"", ""amount"": ""300 г""}', '{""id"": 23459, ""name"": ""Черноплодная рябина"", ""amount"": ""½ стакана""}', '{""id"": 14091, ""name"": ""Пекан"", ""amount"": ""½ стакана""}', '{""id"": 14127, ""name"": ""Цветочный мед"", ""amount"": ""2 столовые ложки""}', '{""id"": 15269, ""name"": ""Облепиха"", ""amount"": ""½ стакана""}']",28,2,0
2757,https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120130134327-141214210505-p-O-tikvennie-oladi-s-otrubjami-i-semechkami.jpg,Тыквенные оладьи с отрубями и семечками,https://eda.ru/recepty/zavtraki/tikvennie-oladi-s-otrubjami-i-semechkami-47788,0,Европейская кухня,4,40 минут,"['{""id"": 13774, ""name"": ""Тыква"", ""amount"": ""400 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2 столовые ложки""}', '{""id"": 13932, ""name"": ""Отруби"", ""amount"": ""1 столовая ложка""}', '{""id"": 13833, ""name"": ""Очищенные семена тыквы"", ""amount"": ""2 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13615, ""name"": ""Мускатный орех"", ""amount"": ""по вкусу""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""по вкусу""}']",55,2,0
2758,https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/141006174525-141013223804-p-O-lnjanaja-kasha-s-granatom-i-shokoladnoj-kroshkoj.jpg,Льняная каша с гранатом и шоколадной крошкой,https://eda.ru/recepty/zavtraki/lnjanaja-kasha-s-granatom-i-shokoladnoj-kroshkoj-46873,0,Европейская кухня,2,15 минут,"['{""id"": 25093, ""name"": ""Льняная каша"", ""amount"": ""4 столовые ложки""}', '{""id"": 15362, ""name"": ""Сушеная брусника"", ""amount"": ""100 г""}', '{""id"": 13600, ""name"": ""Гранаты"", ""amount"": ""¼ штуки""}', '{""id"": 14091, ""name"": ""Пекан"", ""amount"": ""½ стакана""}', '{""id"": 16222, ""name"": ""Мед акации"", ""amount"": ""2 столовые ложки""}', '{""id"": 14333, ""name"": ""Черный шоколад 70%"", ""amount"": ""25 г""}']",21,2,0
2759,https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/140714125349-141127131910-p-O-sirniki-s-tvorogom-i-maskarpone.jpg,Сырники с творогом и маскарпоне,https://eda.ru/recepty/zavtraki/sirniki-s-tvorogom-i-maskarpone-47556,0,Европейская кухня,4,30 минут,"['{""id"": 13493, ""name"": ""Творог"", ""amount"": ""500 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""3 столовые ложки""}', '{""id"": 14014, ""name"": ""Сыр маскарпоне"", ""amount"": ""250 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""3 столовые ложки""}', '{""id"": 13502, ""name"": ""Ванильный сахар"", ""amount"": ""2 чайные ложки""}']",45,2,0
2760,https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/131207233339-141106064728-p-O-omlet-sufle-s-sirom.jpg,Омлет-суфле с сыром,https://eda.ru/recepty/zavtraki/omlet-sufle-s-sirom-47173,0,Европейская кухня,1,20 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""6 штук""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""½ штуки""}', '{""id"": 13965, ""name"": ""Твердый сыр"", ""amount"": ""100 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",38,2,1
2761,https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/160620142952-160703132132-p-O-ovsjanij-krep.jpg,Овсяный креп,https://eda.ru/recepty/zavtraki/ovsjanij-krep-46047,0,Французская кухня,1,15 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 14109, ""name"": ""Овсяная мука"", ""amount"": ""50 г""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""1 чайная ложка""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 столовая ложка""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""¼ чайной ложки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""60 мл""}']",32,2,0
2762,https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120214133943-160125192122-p-O-banani-s-rikottoj-unagrande-na-zavtrak.jpg,Бананы с рикоттой Unagrande на завтрак,https://eda.ru/recepty/zavtraki/banani-s-rikottoj-unagrande-na-zavtrak-46079,0,Европейская кухня,2,5 минут,"['{""id"": 13547, ""name"": ""Бананы"", ""amount"": ""2 штуки""}', '{""id"": 13637, ""name"": ""Тростниковый сахар"", ""amount"": ""2 столовые ложки""}', '{""id"": 13584, ""name"": ""Свежая мята"", ""amount"": ""2 стебля""}', '{""id"": 17294, ""name"": ""Сыр рикотта Unagrande"", ""amount"": ""150 г""}']",122,2,0
2763,https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120214132605-140815175829-p-O-kefirnie-oladushki-s-cheremuhovoj-mukoj-bez-gljutena.jpg,Кефирные оладушки с черемуховой мукой (без…,https://eda.ru/recepty/zavtraki/kefirnie-oladushki-s-cheremuhovoj-mukoj-bez-gljutena-45922,0,Русская кухня,4,30 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13657, ""name"": ""Рисовая мука"", ""amount"": ""1 стакан""}', '{""id"": 17672, ""name"": ""Черемуховая мука"", ""amount"": ""1 стакан""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""на кончике ножа""}', '{""id"": 16404, ""name"": ""Кефир 1%-ый"", ""amount"": ""1 л""}', '{""id"": 15666, ""name"": ""Заменитель сахара"", ""amount"": ""по вкусу""}']",28,2,0
2764,https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/110804134510-140812190403-p-O-jaichnica-s-pomidorami-i-bolgarskim-percem.jpg,Яичница с помидорами и болгарским перцем,https://eda.ru/recepty/zavtraki/jaichnica-s-pomidorami-i-bolgarskim-percem-45866,0,Русская кухня,2,15 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""2 штуки""}', '{""id"": 13467, ""name"": ""Сладкий перец"", ""amount"": ""1 штука""}', '{""id"": 13462, ""name"": ""Лук-порей"", ""amount"": ""1 головка""}', '{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""по вкусу""}', '{""id"": 13630, ""name"": ""Кинза"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""2 столовые ложки""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""50 мл""}', '{""id"": 13461, ""name"": ""Базилик"", ""amount"": ""по вкусу""}']",32,2,0
2765,https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/140722210131-140730214427-p-O-nezhnejshaja-tvorozhnaja-zapekanka-na-vzbitih-slivkah.jpg,Нежнейшая творожная запеканка на взбитых сливках,https://eda.ru/recepty/zavtraki/nezhnejshaja-tvorozhnaja-zapekanka-na-vzbitih-slivkah-45706,0,Русская кухня,8,1 час,"['{""id"": 13562, ""name"": ""Сливки 35%-ные"", ""amount"": ""100 мл""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""100 мл""}', '{""id"": 13522, ""name"": ""Ваниль"", ""amount"": ""на кончике ножа""}', '{""id"": 17121, ""name"": ""Светлый изюм без косточек"", ""amount"": ""120 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""4 столовые ложки""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""5 чайных ложек""}', '{""id"": 13493, ""name"": ""Творог"", ""amount"": ""800 г""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""3 столовые ложки""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13455, ""name"": ""Манная крупа"", ""amount"": ""3 столовые ложки""}', '{""id"": 13526, ""name"": ""Лимонная цедра"", ""amount"": ""1 чайная ложка""}']",49,2,0
2766,https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/160302171541-160312104747-p-O-mokko-ovsyanka-v-banke.jpg,Мокко-овсянка в банке,https://eda.ru/recepty/zavtraki/mokko-ovsyanka-v-banke-58280,0,,1,10 минут,"['{""id"": 14807, ""name"": ""Овсяные хлопья"", ""amount"": ""¼ стакана""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""⅓ стакана""}', '{""id"": 14694, ""name"": ""Натуральный йогурт"", ""amount"": ""¼ стакана""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""1 чайная ложка""}', '{""id"": 14096, ""name"": ""Какао-порошок"", ""amount"": ""1 чайная ложка""}', '{""id"": 14342, ""name"": ""Растворимый кофе"", ""amount"": ""½ чайной ложки""}']",36,2,0
2767,https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/160223102951-160228074622-p-O-omlet-s-kabachkom-i-plavlenym-syrom.jpg,Омлет с кабачком и плавленым сыром,https://eda.ru/recepty/zavtraki/omlet-s-kabachkom-i-plavlenym-syrom-58117,0,Европейская кухня,1,20 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 14763, ""name"": ""Молодые кабачки"", ""amount"": ""50 г""}', '{""id"": 13893, ""name"": ""Плавленый сыр"", ""amount"": ""50 г""}', '{""id"": 15856, ""name"": ""Молодой укроп"", ""amount"": ""по вкусу""}', '{""id"": 13629, ""name"": ""Морская соль"", ""amount"": ""по вкусу""}']",23,2,0
2768,https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131084420-161027204448-p-O-proteinovyy-omlet.jpg,Протеиновый омлет,https://eda.ru/recepty/zavtraki/proteinovyy-omlet-81088,0,,2,15 минут,"['{""id"": 13489, ""name"": ""Яичный белок"", ""amount"": ""3 штуки""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 штука""}', '{""id"": 14846, ""name"": ""Желтый сладкий перец"", ""amount"": ""40 г""}', '{""id"": 13571, ""name"": ""Филе индейки"", ""amount"": ""350 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 14415, ""name"": ""Красный сладкий перец"", ""amount"": ""40 г""}', '{""id"": 13486, ""name"": ""Шпинат"", ""amount"": ""1 пучок""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""1 штука""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",19,2,1
2769,https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/160327193714-160401063625-p-O-grechka-s-arahisom.jpg,Гречка с арахисом,https://eda.ru/recepty/zavtraki/grechka-s-arahisom-68638,0,,2,15 минут,"['{""id"": 13564, ""name"": ""Гречневая крупа"", ""amount"": ""150 г""}', '{""id"": 16448, ""name"": ""Очищенный несоленый арахис "", ""amount"": ""50 г""}', '{""id"": 13994, ""name"": ""Подсолнечное масло"", ""amount"": ""20 мл""}']",24,2,0
2770,https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/170210144850-170306091536-p-O-hachapuri-k-zavtraku.jpg,Хачапури к завтраку,https://eda.ru/recepty/zavtraki/hachapuri-k-zavtraku-80635,0,Грузинская кухня,1,30 минут,"['{""id"": 13636, ""name"": ""Сыр сулугуни"", ""amount"": ""300 г""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""1 стакан""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 стакан""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}']",45,2,0
2771,https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131082543-150910232956-p-O-siroedcheskaja-kasha-iz-chernogo-risa.jpg,Сыроедческая каша из черного риса,https://eda.ru/recepty/zavtraki/siroedcheskaja-kasha-iz-chernogo-risa-52511,0,,1,5 минут,"['{""id"": 30178, ""name"": ""Рис нероне"", ""amount"": ""0,3 стакана""}', '{""id"": 14448, ""name"": ""Ростки пшеницы"", ""amount"": ""0,3 стакана""}', '{""id"": 13542, ""name"": ""Кокосовое молоко"", ""amount"": ""½ стакана""}', '{""id"": 15191, ""name"": ""Сироп агавы"", ""amount"": ""1 чайная ложка""}', '{""id"": 13802, ""name"": ""Свежие ягоды"", ""amount"": ""по вкусу""}', '{""id"": 13522, ""name"": ""Ваниль"", ""amount"": ""на кончике ножа""}']",44,2,0
2772,https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131085552-171204225524-p-O-syrniki-iz-tofu-na-risovoy-muke.jpg,Сырники из тофу на рисовой муке,https://eda.ru/recepty/zavtraki/syrniki-iz-tofu-na-risovoy-muke-114484,0,,2,20 минут,"['{""id"": 15762, ""name"": ""Твердый тофу"", ""amount"": ""200 г""}', '{""id"": 13547, ""name"": ""Бананы"", ""amount"": ""1 штука""}', '{""id"": 13657, ""name"": ""Рисовая мука"", ""amount"": ""1,5 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""по вкусу""}', '{""id"": 13555, ""name"": ""Корица"", ""amount"": ""по вкусу""}']",46,2,0
2773,https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131082850-170211124209-p-O-oladushki-iz-risovoy-muki-na-kefire.jpg,Оладушки из рисовой муки на кефире,https://eda.ru/recepty/zavtraki/oladushki-iz-risovoy-muki-na-kefire-92188,0,Паназиатская кухня,4,30 минут,"['{""id"": 13657, ""name"": ""Рисовая мука"", ""amount"": ""170 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13557, ""name"": ""Кефир"", ""amount"": ""250 мл""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""½ чайной ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 14921, ""name"": ""Фруктоза"", ""amount"": ""2 столовые ложки""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""2 столовые ложки""}']",39,2,0
2774,https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/160915225201-160923120211-p-O-kokosovaya-ovsyanka-s-yablokom-i-klenovym-siropom.jpg,Кокосовая овсянка с яблоком и кленовым сиропом,https://eda.ru/recepty/zavtraki/kokosovaya-ovsyanka-s-yablokom-i-klenovym-siropom-80703,0,Американская кухня,1,15 минут,"['{""id"": 14807, ""name"": ""Овсяные хлопья"", ""amount"": ""3 столовые ложки""}', '{""id"": 13542, ""name"": ""Кокосовое молоко"", ""amount"": ""100 мл""}', '{""id"": 14314, ""name"": ""Кокосовая стружка"", ""amount"": ""1 столовая ложка""}', '{""id"": 14727, ""name"": ""Семена льна"", ""amount"": ""щепотка""}', '{""id"": 13833, ""name"": ""Очищенные семена тыквы"", ""amount"": ""щепотка""}', '{""id"": 13447, ""name"": ""Яблоко"", ""amount"": ""½ штуки""}', '{""id"": 14116, ""name"": ""Кленовый сироп"", ""amount"": ""по вкусу""}']",13,2,1
2775,https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/140924141243-141006040720-p-O-tvorozhno-jablochnaja-zapekanka-s-kljukvoj.jpg,Творожно-яблочная запеканка с клюквой,https://eda.ru/recepty/zavtraki/tvorozhno-jablochnaja-zapekanka-s-kljukvoj-46792,0,Европейская кухня,4,25 минут,"['{""id"": 13447, ""name"": ""Яблоко"", ""amount"": ""4 штуки""}', '{""id"": 14382, ""name"": ""Сушеная клюква"", ""amount"": ""4 столовые ложки""}', '{""id"": 13909, ""name"": ""Апельсиновый сок"", ""amount"": ""75 мл""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 19296, ""name"": ""Грушевое пюре"", ""amount"": ""100 г""}', '{""id"": 16072, ""name"": ""Обезжиренный творог"", ""amount"": ""500 г""}', '{""id"": 13526, ""name"": ""Лимонная цедра"", ""amount"": ""½ чайной ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13455, ""name"": ""Манная крупа"", ""amount"": ""6 столовых ложек""}']",41,2,0
