img,title,link,stepbystep,cuisine,portions,time,ingredients,favourite,likes,dislikes
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/151021114948-151027170040-p-O-morozhenoe-dzhelato.jpg,Мороженое «Джелато»,https://eda.ru/recepty/vypechka-deserty/morozhenoe-dzhelato-53248,0,Итальянская кухня,4,35 минут,"['{""id"": 13478, ""name"": ""Яичный желток"", ""amount"": ""4 штуки""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""140 г""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""500 мл""}', '{""id"": 14797, ""name"": ""Темный шоколад"", ""amount"": ""100 г""}', '{""id"": 14096, ""name"": ""Какао-порошок"", ""amount"": ""40 г""}']",333,15,0
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120605145344-160225182130-p-O-amerikanskiy-desert-smor-s-more.jpg,Американский десерт смор (S’more),https://eda.ru/recepty/vypechka-deserty/amerikanskiy-desert-smor-s-more-58074,0,Американская кухня,4,20 минут,"['{""id"": 13581, ""name"": ""Печенье"", ""amount"": ""200 г""}', '{""id"": 14094, ""name"": ""Шоколад"", ""amount"": ""100 г""}', '{""id"": 14251, ""name"": ""Маршмеллоу"", ""amount"": ""200 г""}']",716,15,3
https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131085053-160322121351-p-O-kish-s-krasnoj-riboj-i-brokkoli.jpg,Киш с красной рыбой и брокколи,https://eda.ru/recepty/vypechka-deserty/kish-s-krasnoj-riboj-i-brokkoli-49831,0,Европейская кухня,8,2 часа,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""250 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""150 г""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""1 столовая ложка""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""10 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13740, ""name"": ""Филе форели"", ""amount"": ""500 г""}', '{""id"": 13662, ""name"": ""Капуста брокколи"", ""amount"": ""500 г""}', '{""id"": 13474, ""name"": ""Сливки"", ""amount"": ""300 мл""}', '{""id"": 13965, ""name"": ""Твердый сыр"", ""amount"": ""200 г""}']",372,15,3
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/160209183658-160215001757-p-O-pirog-s-beze-prosto-i-bystro.jpg,Пирог с безе «Просто и быстро»,https://eda.ru/recepty/vypechka-deserty/pirog-s-beze-prosto-i-bystro-57850,0,,8,50 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""250 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""250 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13531, ""name"": ""Варенье"", ""amount"": ""5 столовых ложек""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""200 г""}']",721,15,2
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/161125164152-161205142818-p-O-lukovij-pirog-so-smetanoj-i-muskatnim-orehom.jpg,Луковый пирог со сметаной и мускатным орехом,https://eda.ru/recepty/vypechka-deserty/lukovij-pirog-so-smetanoj-i-muskatnim-orehom-22395,0,Французская кухня,6,4 часа,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 стакан""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""1,5 чайные ложки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""200 г""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""1 банка""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 кг""}', '{""id"": 15482, ""name"": ""Белый мелкий сахар"", ""amount"": ""½ чайной ложки""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""щепотка""}', '{""id"": 13465, ""name"": ""Молотый красный перец"", ""amount"": ""щепотка""}', '{""id"": 13615, ""name"": ""Мускатный орех"", ""amount"": ""0,125 чайной ложки""}']",484,14,1
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213182322-120213184113-p-O-sloenoe-shokoladnoe-parfe.jpg,Слоеное шоколадное парфе,https://eda.ru/recepty/vypechka-deserty/sloenoe-shokoladnoe-parfe-20745,0,,6,35 минут,"['{""id"": 14052, ""name"": ""Кукурузный крахмал"", ""amount"": ""2 столовые ложки""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""0,3 стакана""}', '{""id"": 14096, ""name"": ""Какао-порошок"", ""amount"": ""0,3 стакана""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""2 стакана""}', '{""id"": 14797, ""name"": ""Темный шоколад"", ""amount"": ""115 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13474, ""name"": ""Сливки"", ""amount"": ""1 стакан""}', '{""id"": 14050, ""name"": ""Ванильный экстракт"", ""amount"": ""¼ чайной ложки""}']",365,14,3
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120214131925-120214132256-p-O-nemeckij-rozhdestvenskij-shtollen-s-izjumom.jpg,Немецкий рождественский штоллен с изюмом,https://eda.ru/recepty/vypechka-deserty/nemeckij-rozhdestvenskij-shtollen-s-izjumom-25090,0,Немецкая кухня,4,1 час 40 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1,3 кг""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""130 г""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""400 мл""}', '{""id"": 13502, ""name"": ""Ванильный сахар"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13659, ""name"": ""Свежие дрожжи"", ""amount"": ""50 г""}', '{""id"": 13578, ""name"": ""Ром"", ""amount"": ""125 мл""}', '{""id"": 13526, ""name"": ""Лимонная цедра"", ""amount"": ""1 столовая ложка""}', '{""id"": 15823, ""name"": ""Изюм без косточек"", ""amount"": ""500 г""}', '{""id"": 13574, ""name"": ""Цукаты"", ""amount"": ""200 г""}', '{""id"": 13555, ""name"": ""Корица"", ""amount"": ""1 столовая ложка""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""200 г""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""200 г""}']",408,14,2
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213184952-120214123025-p-O-krem-iz-slivok.jpg,Крем из сливок,https://eda.ru/recepty/vypechka-deserty/krem-iz-slivok-14953,0,,4,,"['{""id"": 13562, ""name"": ""Сливки 35%-ные"", ""amount"": ""1 стакан""}', '{""id"": 13503, ""name"": ""Желатин"", ""amount"": ""10 г""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""½ стакана""}', '{""id"": 13671, ""name"": ""Ванилин"", ""amount"": ""¼ чайной ложки""}']",437,14,3
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131085148-120213175249-p-O-kish-s-bekonom-sirom.jpg,Киш с беконом и сыром,https://eda.ru/recepty/vypechka-deserty/kish-s-bekonom-sirom-15771,0,Авторская кухня,8,3 часа 15 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""200 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""90 г""}', '{""id"": 13478, ""name"": ""Яичный желток"", ""amount"": ""1 штука""}', '{""id"": 13994, ""name"": ""Подсолнечное масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13713, ""name"": ""Сыр грюйер"", ""amount"": ""90 г""}', '{""id"": 13464, ""name"": ""Бекон"", ""amount"": ""150 г""}', '{""id"": 13974, ""name"": ""Сливки 40%-ные"", ""amount"": ""250 мл""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""175 мл""}']",327,14,1
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213175022-120213175057-p-O-pirozhki-iz-presnogo-testa.jpg,Пирожки из пресного теста,https://eda.ru/recepty/vypechka-deserty/pirozhki-iz-presnogo-testa-15240,0,,4,,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""500 г""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""1 банка""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 столовая ложка""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""½ чайной ложки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""0,2 столовой ложки""}']",281,14,3
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150920201609-150927142049-p-O-pechene-s-shokoladnoy-kroshkoy.jpg,Ванильное печенье с шоколадной крошкой,https://eda.ru/recepty/vypechka-deserty/pechene-s-shokoladnoy-kroshkoy-17720,0,Американская кухня,12,,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""180 г""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""½ чайной ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""115 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""75 г""}', '{""id"": 14339, ""name"": ""Коричневый сахар"", ""amount"": ""75 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 14050, ""name"": ""Ванильный экстракт"", ""amount"": ""½ чайной ложки""}', '{""id"": 14333, ""name"": ""Черный шоколад 70%"", ""amount"": ""170 г""}']",204,14,0
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120505175012-120514192758-p-O-orehovo-medovij-keks.jpg,Орехово-медовый кекс,https://eda.ru/recepty/vypechka-deserty/orehovo-medovij-keks-25215,0,Европейская кухня,4,,"['{""id"": 13580, ""name"": ""Грецкие орехи"", ""amount"": ""250 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""175 г""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""1 чайная ложка""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""125 г""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""75 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""2 столовые ложки""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13896, ""name"": ""Цедра апельсина"", ""amount"": ""1,5 чайные ложки""}']",221,14,3
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213185439-120214140241-p-O-tvorozhnie-shariki.jpg,Творожные шарики,https://eda.ru/recepty/vypechka-deserty/tvorozhnie-shariki-27320,0,Французская кухня,8,30 минут,"['{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""100 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 14341, ""name"": ""Мягкий творог"", ""amount"": ""250 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""400 г""}', '{""id"": 13590, ""name"": ""Сода"", ""amount"": ""1 чайная ложка""}']",291,14,1
https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131083136-120214134704-p-O-shokoladno-kofejnoe-vozdushnoe-pechene.jpg,Шоколадно-кофейное воздушное печенье,https://eda.ru/recepty/vypechka-deserty/shokoladno-kofejnoe-vozdushnoe-pechene-26461,0,,4,40 минут,"['{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""120 г""}', '{""id"": 15078, ""name"": ""Шоколадные чипсы"", ""amount"": ""150 г""}', '{""id"": 14342, ""name"": ""Растворимый кофе"", ""amount"": ""2 чайные ложки""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""¾ стакана""}', '{""id"": 14339, ""name"": ""Коричневый сахар"", ""amount"": ""¾ стакана""}', '{""id"": 14050, ""name"": ""Ванильный экстракт"", ""amount"": ""2 чайные ложки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2 стакана""}', '{""id"": 14096, ""name"": ""Какао-порошок"", ""amount"": ""0,3 стакана""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""½ чайной ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""¼ чайной ложки""}']",499,14,0
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120214124236-120214124645-p-O-pechene-koshachi-lapki.jpg,Печенье «Кошачьи лапки»,https://eda.ru/recepty/vypechka-deserty/pechene-koshachi-lapki-23102,0,,10,40 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""300 г""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""100 г""}', '{""id"": 13920, ""name"": ""Белый шоколад"", ""amount"": ""50 г""}', '{""id"": 14797, ""name"": ""Темный шоколад"", ""amount"": ""125 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""250 г""}', '{""id"": 13522, ""name"": ""Ваниль"", ""amount"": ""1 штука""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13489, ""name"": ""Яичный белок"", ""amount"": ""2 штуки""}']",452,14,1
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120214142532-120214153603-p-O-tvorozhno-tikvennij-pirog.jpg,Творожно-тыквенный пирог,https://eda.ru/recepty/vypechka-deserty/tvorozhno-tikvennij-pirog-28935,0,,4,,"['{""id"": 13774, ""name"": ""Тыква"", ""amount"": ""300 г""}', '{""id"": 14341, ""name"": ""Мягкий творог"", ""amount"": ""300 г""}', '{""id"": 13671, ""name"": ""Ванилин"", ""amount"": ""10 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""75 г""}', '{""id"": 13455, ""name"": ""Манная крупа"", ""amount"": ""100 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}']",508,14,13
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131090202-120213183211-p-O-ovoschnie-tartaletki.jpg,Овощные тарталетки,https://eda.ru/recepty/vypechka-deserty/ovoschnie-tartaletki-20069,0,,4,40 минут,"['{""id"": 14566, ""name"": ""Мука грубого помола"", ""amount"": ""1 стакан""}', '{""id"": 13646, ""name"": ""Фундук"", ""amount"": ""85 г""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""0,3 стакана""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""0,3 стакана""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""1 чайная ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13471, ""name"": ""Баклажаны"", ""amount"": ""1 штука""}', '{""id"": 13582, ""name"": ""Цукини"", ""amount"": ""1 штука""}', '{""id"": 13643, ""name"": ""Красный лук"", ""amount"": ""1 головка""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""2 штуки""}', '{""id"": 13467, ""name"": ""Сладкий перец"", ""amount"": ""1 штука""}', '{""id"": 13509, ""name"": ""Шампиньоны"", ""amount"": ""200 г""}', '{""id"": 15564, ""name"": ""Сыр пармезан"", ""amount"": ""200 г""}']",351,14,1
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120214154125-120214154343-p-O-bistrij-pirog-s-adigejskim-sirom-brinzoj.jpg,Быстрый пирог с адыгейским сыром и брынзой,https://eda.ru/recepty/vypechka-deserty/bistrij-pirog-s-adigejskim-sirom-brinzoj-29418,0,,10,40 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2 стакана""}', '{""id"": 15152, ""name"": ""Соленое сливочное масло"", ""amount"": ""125 г""}', '{""id"": 14668, ""name"": ""Сметана 20%-ная"", ""amount"": ""5 столовых ложек""}', '{""id"": 13483, ""name"": ""Сыр брынза"", ""amount"": ""50 г""}', '{""id"": 13950, ""name"": ""Сухая горчица"", ""amount"": ""1 чайная ложка""}', '{""id"": 14588, ""name"": ""Адыгейский сыр"", ""amount"": ""300 г""}', '{""id"": 16601, ""name"": ""Смесь французских трав"", ""amount"": ""по вкусу""}']",553,14,1
https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/140416134740-160803103911-p-O-limonnij-pirog-iz-tvoroga.jpg,Лимонный пирог из творога,https://eda.ru/recepty/vypechka-deserty/limonnij-pirog-iz-tvoroga-24025,0,Европейская кухня,8,1 час 10 минут,"['{""id"": 13492, ""name"": ""Маргарин"", ""amount"": ""100 г""}', '{""id"": 13493, ""name"": ""Творог"", ""amount"": ""1 кг""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""6 штук""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""2 штуки""}', '{""id"": 13455, ""name"": ""Манная крупа"", ""amount"": ""100 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 столовая ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13590, ""name"": ""Сода"", ""amount"": ""½ чайной ложки""}']",644,14,2
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120214131925-120214132132-p-O-karamelnaja-setka.jpg,Карамельная сетка,https://eda.ru/recepty/vypechka-deserty/karamelnaja-setka-25045,0,,4,15 минут,"['{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""350 г""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""4 столовые ложки""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""по вкусу""}']",325,14,2
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213181523-120213181640-p-O-mindalnoe-pechene-s-tikvoj.jpg,Миндальное печенье с тыквой,https://eda.ru/recepty/vypechka-deserty/mindalnoe-pechene-s-tikvoj-18971,0,Американская кухня,8,1 час,"['{""id"": 13500, ""name"": ""Миндаль"", ""amount"": ""150 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""100 г""}', '{""id"": 13526, ""name"": ""Лимонная цедра"", ""amount"": ""¼ стакана""}', '{""id"": 14116, ""name"": ""Кленовый сироп"", ""amount"": ""30 мл""}', '{""id"": 13489, ""name"": ""Яичный белок"", ""amount"": ""1 штука""}', '{""id"": 13522, ""name"": ""Ваниль"", ""amount"": ""½ чайной ложки""}', '{""id"": 14729, ""name"": ""Тыквенное пюре"", ""amount"": ""100 г""}', '{""id"": 14314, ""name"": ""Кокосовая стружка"", ""amount"": ""¼ стакана""}']",411,14,3
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131082509-120213184958-p-O-sladkie-blini-po-francuzski.jpg,Сладкие блины по‑французски,https://eda.ru/recepty/vypechka-deserty/sladkie-blini-po-francuzski-21205,0,Французская кухня,4,,"['{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""2,75 стакана""}', '{""id"": 14403, ""name"": ""Сливки 48%-ные"", ""amount"": ""1 стакан""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""2 стакана""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""2 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 14050, ""name"": ""Ванильный экстракт"", ""amount"": ""1 столовая ложка""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""4 столовые ложки""}']",482,14,0
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120214125404-120214125539-p-O-sdobnie-ulitki-s-izjumom.jpg,Сдобные «Улитки» с изюмом,https://eda.ru/recepty/vypechka-deserty/sdobnie-ulitki-s-izjumom-23624,0,Русская кухня,9,1 час 15 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""250 г""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""100 мл""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""50 г""}', '{""id"": 13659, ""name"": ""Свежие дрожжи"", ""amount"": ""20 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""75 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13502, ""name"": ""Ванильный сахар"", ""amount"": ""30 г""}', '{""id"": 13555, ""name"": ""Корица"", ""amount"": ""1 чайная ложка""}', '{""id"": 13434, ""name"": ""Изюм"", ""amount"": ""50 г""}', '{""id"": 13482, ""name"": ""Лимонный сок"", ""amount"": ""2 столовые ложки""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""150 г""}']",250,14,3
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/130629211231-130711154053-p-O-lukovij-pirog-po-russki.jpg,Луковый пирог по‑русски,https://eda.ru/recepty/vypechka-deserty/lukovij-pirog-po-russki-23561,0,Русская кухня,6,45 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""200 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""150 г""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""200 мл""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13474, ""name"": ""Сливки"", ""amount"": ""200 мл""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 кг""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""по вкусу""}']",412,14,1
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131083243-120214155844-p-O-biskvit-s-ajvoj.jpg,Бисквит с айвой,https://eda.ru/recepty/vypechka-deserty/biskvit-s-ajvoj-30311,0,Французская кухня,1,35 минут,"['{""id"": 13880, ""name"": ""Айва"", ""amount"": ""1 штука""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""3 штуки""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""½ стакана""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""½ стакана""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""1 чайная ложка""}', '{""id"": 15608, ""name"": ""Цедра мандарина"", ""amount"": ""10 г""}']",155,14,4
https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120213175134-1202131752112-p-O-oladi-po-amerikanski-s-klubnikoj-bananami.jpg,Оладьи по‑американски с клубникой и бананами,https://eda.ru/recepty/vypechka-deserty/oladi-po-amerikanski-s-klubnikoj-bananami-15577,0,Американская кухня,4,,"['{""id"": 13699, ""name"": ""Блинная мука"", ""amount"": ""125 г""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""150 мл""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""2 чайные ложки""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""50 мл""}', '{""id"": 13494, ""name"": ""Клубника"", ""amount"": ""150 г""}', '{""id"": 13547, ""name"": ""Бананы"", ""amount"": ""2 штуки""}', '{""id"": 13426, ""name"": ""Сыр"", ""amount"": ""150 г""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""4 чайные ложки""}']",580,14,3
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120214133254-120214133914-p-O-bananovij-keks-s-izjumom-mindalem.jpg,Банановый кекс с изюмом и миндалем,https://eda.ru/recepty/vypechka-deserty/bananovij-keks-s-izjumom-mindalem-26026,0,Европейская кухня,4,15 минут,"['{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""500 г""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""1 чайная ложка""}', '{""id"": 14339, ""name"": ""Коричневый сахар"", ""amount"": ""¾ стакана""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""6 столовых ложек""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 14694, ""name"": ""Натуральный йогурт"", ""amount"": ""100 г""}', '{""id"": 14130, ""name"": ""Жареный миндаль"", ""amount"": ""40 г""}', '{""id"": 13547, ""name"": ""Бананы"", ""amount"": ""2 штуки""}', '{""id"": 13434, ""name"": ""Изюм"", ""amount"": ""60 г""}', '{""id"": 13502, ""name"": ""Ванильный сахар"", ""amount"": ""½ чайной ложки""}']",268,14,2
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120214133943-120214134243-p-O-pesochnoe-pechene-s-trostnikovim-saharom.jpg,Песочное печенье с тростниковым сахаром,https://eda.ru/recepty/vypechka-deserty/pesochnoe-pechene-s-trostnikovim-saharom-26267,0,Европейская кухня,4,,"['{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""125 г""}', '{""id"": 13637, ""name"": ""Тростниковый сахар"", ""amount"": ""55 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""180 г""}', '{""id"": 13495, ""name"": ""Сахарная пудра"", ""amount"": ""по вкусу""}']",354,14,5
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/150601195902-150609141814-p-O-trjufelnij-pirog-s-zasaharennim-seldereem.jpg,Трюфельный пирог с засахаренным сельдереем,https://eda.ru/recepty/vypechka-deserty/trjufelnij-pirog-s-zasaharennim-seldereem-20248,0,,6,1 час,"['{""id"": 13718, ""name"": ""Стебель сельдерея"", ""amount"": ""600 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""150 г""}', '{""id"": 13561, ""name"": ""Горький шоколад"", ""amount"": ""300 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""6 штук""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""200 г""}', '{""id"": 13516, ""name"": ""Апельсины"", ""amount"": ""1 штука""}']",302,14,2
