img,title,link,stepbystep,cuisine,portions,time,ingredients,favourite,likes,dislikes
https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/130330144331-130409052405-p-O-nerka-zapechennaja-v-morskoj-soli-s-limonnoj-cedroj.jpg,"Нерка, запеченная в морской соли с лимонной…",https://eda.ru/recepty/osnovnye-blyuda/nerka-zapechennaja-v-morskoj-soli-s-limonnoj-cedroj-37006,0,Русская кухня,4,30 минут,"['{""id"": 13819, ""name"": ""Розмарин"", ""amount"": ""1 штука""}', '{""id"": 20958, ""name"": ""Нерка"", ""amount"": ""1 кг""}', '{""id"": 13460, ""name"": ""Лавровый лист"", ""amount"": ""3 штуки""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""3 зубчика""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""1 штука""}', '{""id"": 13629, ""name"": ""Морская соль"", ""amount"": ""1,5 кг""}', '{""id"": 14155, ""name"": ""Свежий тимьян"", ""amount"": ""1 стебель""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""150 мл""}']",45,12,0
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/140802212008-160317030928-p-O-krolik-tushenij-v-smetannom-souse.jpg,"Кролик, тушеный в сметанном соусе",https://eda.ru/recepty/osnovnye-blyuda/krolik-tushenij-v-smetannom-souse-37820,0,Русская кухня,5,1 час 15 минут,"['{""id"": 13830, ""name"": ""Кролик"", ""amount"": ""1 штука""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""3 штуки""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""3 головки""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""2 штуки""}', '{""id"": 14668, ""name"": ""Сметана 20%-ная"", ""amount"": ""3 банки""}', '{""id"": 13518, ""name"": ""Помидоры черри"", ""amount"": ""250 г""}', '{""id"": 14008, ""name"": ""Сливки 25%-ные"", ""amount"": ""150 мл""}', '{""id"": 13693, ""name"": ""Песто"", ""amount"": ""3 чайные ложки""}', '{""id"": 13417, ""name"": ""Тертый сыр пармезан "", ""amount"": ""100 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}']",285,12,4
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/130212102403-130312092534-p-O-pepperonata-s-kuricej.jpg,Пеппероната с курицей,https://eda.ru/recepty/osnovnye-blyuda/pepperonata-s-kuricej-36221,0,Итальянская кухня,4,1 час,"['{""id"": 15008, ""name"": ""Филе куриной грудки"", ""amount"": ""500 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 столовая ложка""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""2 штуки""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""4 зубчика""}', '{""id"": 13467, ""name"": ""Сладкий перец"", ""amount"": ""2 штуки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 14193, ""name"": ""Помидоры в собственном соку"", ""amount"": ""400 г""}', '{""id"": 13520, ""name"": ""Томатная паста "", ""amount"": ""2 столовые ложки""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",135,12,1
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/130330144331-130410120558-p-O-pekinskaja-utka.jpg,Пекинская утка,https://eda.ru/recepty/osnovnye-blyuda/pekinskaja-utka-36759,0,Китайская кухня,4,1 час 10 минут,"['{""id"": 13807, ""name"": ""Утка"", ""amount"": ""1 штука""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""20 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""20 г""}', '{""id"": 20689, ""name"": ""Китайская мальтоза"", ""amount"": ""250 мл""}', '{""id"": 14006, ""name"": ""Сидр"", ""amount"": ""100 мл""}', '{""id"": 14473, ""name"": ""Прованские травы"", ""amount"": ""40 г""}', '{""id"": 14585, ""name"": ""Уксус 9%-ный"", ""amount"": ""300 мл""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""35 г""}', '{""id"": 20690, ""name"": ""Смесь «Пять перцев»"", ""amount"": ""40 г""}']",732,12,2
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131085333-130528175527-p-O-zapechennaja-gorbusha-pod-lukom.jpg,Запеченная горбуша под луком,https://eda.ru/recepty/osnovnye-blyuda/zapechennaja-gorbusha-pod-lukom-37829,0,Русская кухня,4,30 минут,"['{""id"": 15707, ""name"": ""Горбуша"", ""amount"": ""1 кг""}', '{""id"": 15371, ""name"": ""Лук"", ""amount"": ""1 головка""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""50 мл""}', '{""id"": 14139, ""name"": ""Специи"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}']",255,12,0
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/130508123453-130516141725-p-O-ovoshhi-gril-s-sousom-iz-pechenogo-chesnoka.jpg,Овощи гриль с соусом из печеного чеснока,https://eda.ru/recepty/osnovnye-blyuda/ovoshhi-gril-s-sousom-iz-pechenogo-chesnoka-37638,0,Чешская кухня,2,25 минут,"['{""id"": 13467, ""name"": ""Сладкий перец"", ""amount"": ""250 г""}', '{""id"": 16934, ""name"": ""Зеленая спаржа"", ""amount"": ""70 г""}', '{""id"": 13582, ""name"": ""Цукини"", ""amount"": ""250 г""}', '{""id"": 13506, ""name"": ""Перец чили"", ""amount"": ""1 штука""}', '{""id"": 13518, ""name"": ""Помидоры черри"", ""amount"": ""100 г""}', '{""id"": 13524, ""name"": ""Лук-шалот"", ""amount"": ""130 г""}', '{""id"": 13819, ""name"": ""Розмарин"", ""amount"": ""10 г""}', '{""id"": 13630, ""name"": ""Кинза"", ""amount"": ""30 г""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""2 головки""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""15 г""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""115 мл""}', '{""id"": 13593, ""name"": ""Бальзамический уксус"", ""amount"": ""20 мл""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",272,12,1
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131085017-130815095434-p-O-tilapija-v-mindalnoj-panirovke.jpg,Тилапия в миндальной панировке,https://eda.ru/recepty/osnovnye-blyuda/tilapija-v-mindalnoj-panirovke-39153,0,Европейская кухня,4,40 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 14314, ""name"": ""Кокосовая стружка"", ""amount"": ""120 г""}', '{""id"": 13500, ""name"": ""Миндаль"", ""amount"": ""180 г""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 15694, ""name"": ""Филе тиляпии"", ""amount"": ""4 штуки""}']",212,12,1
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/130829212936-130904170039-p-O-ruletiki-iz-kurinogo-file-so-shpinatom-i-sirom.jpg,Рулетики из куриного филе со шпинатом и сыром,https://eda.ru/recepty/osnovnye-blyuda/ruletiki-iz-kurinogo-file-so-shpinatom-i-sirom-39544,0,Европейская кухня,4,1 час,"['{""id"": 13486, ""name"": ""Шпинат"", ""amount"": ""1 пучок""}', '{""id"": 13544, ""name"": ""Куриное филе"", ""amount"": ""4 штуки""}', '{""id"": 13426, ""name"": ""Сыр"", ""amount"": ""150 г""}', '{""id"": 15371, ""name"": ""Лук"", ""amount"": ""1 штука""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""3 зубчика""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""4 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 14139, ""name"": ""Специи"", ""amount"": ""по вкусу""}']",321,12,0
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/150215152606-150914170019-p-O-kartoshka-so-svininoj-v-gorshochke.jpg,Картошка со свининой в горшочке,https://eda.ru/recepty/osnovnye-blyuda/kartoshka-so-svininoj-v-gorshochke-29483,0,Русская кухня,3,1 час 30 минут,"['{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""5 штук""}', '{""id"": 13480, ""name"": ""Свинина"", ""amount"": ""500 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 головка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""1 штука""}', '{""id"": 14781, ""name"": ""Приправы"", ""amount"": ""по вкусу""}']",467,12,5
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/131127180426-131207181352-p-O-mjasnoj-pirog-s-kartoshkoj-po-uralski.jpg,Мясной пирог с картошкой по‑уральски,https://eda.ru/recepty/osnovnye-blyuda/mjasnoj-pirog-s-kartoshkoj-po-uralski-41128,0,Русская кухня,6,1 час,"['{""id"": 13750, ""name"": ""Дрожжевое тесто"", ""amount"": ""1,5 кг""}', '{""id"": 13734, ""name"": ""Говяжий фарш"", ""amount"": ""500 г""}', '{""id"": 13512, ""name"": ""Свиной фарш"", ""amount"": ""500 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""2 головки""}', '{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""2 штуки""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""1 столовая ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""1,5 чайные ложки""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""1 чайная ложка""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""½ стакана""}']",206,12,4
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/131207233339-131213221611-p-O-imbirnaja-fasol.jpg,Имбирная фасоль,https://eda.ru/recepty/osnovnye-blyuda/imbirnaja-fasol-41314,0,,6,40 минут,"['{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""3 штуки""}', '{""id"": 13749, ""name"": ""Красная фасоль"", ""amount"": ""1 стакан""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""2 штуки""}', '{""id"": 13535, ""name"": ""Зеленый лук"", ""amount"": ""1 пучок""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""2 столовые ложки""}', '{""id"": 13416, ""name"": ""Тертый имбирь"", ""amount"": ""1 столовая ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13586, ""name"": ""Зелень"", ""amount"": ""по вкусу""}']",215,12,0
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/140111190442-140123212236-p-O-kurica-v-rukave-s-ovoshhami.jpg,Курица в рукаве с овощами,https://eda.ru/recepty/osnovnye-blyuda/kurica-v-rukave-s-ovoshhami-41896,0,,5,1 час,"['{""id"": 13544, ""name"": ""Куриное филе"", ""amount"": ""5 кусков""}', '{""id"": 14846, ""name"": ""Желтый сладкий перец"", ""amount"": ""1 штука""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""½ штуки""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""1 штука""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""1 чайная ложка""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""щепотка""}']",128,12,0
https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120928105641-140204140239-p-O-lenivie-golubci-lomtikami-v-duhovke.jpg,Ленивые голубцы ломтиками в духовке,https://eda.ru/recepty/osnovnye-blyuda/lenivie-golubci-lomtikami-v-duhovke-42168,0,,8,40 минут,"['{""id"": 13435, ""name"": ""Рис"", ""amount"": ""½ стакана""}', '{""id"": 15096, ""name"": ""Капуста"", ""amount"": ""¼ штуки""}', '{""id"": 15371, ""name"": ""Лук"", ""amount"": ""1 штука""}', '{""id"": 13680, ""name"": ""Фарш"", ""amount"": ""350 г""}', '{""id"": 14668, ""name"": ""Сметана 20%-ная"", ""amount"": ""150 г""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""1 штука""}', '{""id"": 13772, ""name"": ""Кетчуп"", ""amount"": ""1 чайная ложка""}']",247,12,1
https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/160915225201-160921204211-p-O-kurinaja-grudka-s-shampinonami-i-sirom.jpg,Куриная грудка с шампиньонами и сыром,https://eda.ru/recepty/osnovnye-blyuda/kurinaja-grudka-s-shampinonami-i-sirom-42835,0,Русская кухня,5,40 минут,"['{""id"": 13639, ""name"": ""Куриная грудка"", ""amount"": ""600 г""}', '{""id"": 13939, ""name"": ""Свежие шампиньоны"", ""amount"": ""400 г""}', '{""id"": 15371, ""name"": ""Лук"", ""amount"": ""1 штука""}', '{""id"": 13520, ""name"": ""Томатная паста "", ""amount"": ""4 столовые ложки""}', '{""id"": 13426, ""name"": ""Сыр"", ""amount"": ""300 г""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""2 зубчика""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""250 г""}', '{""id"": 13586, ""name"": ""Зелень"", ""amount"": ""по вкусу""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""50 г""}']",492,12,3
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131111936-140401170844-p-O-kjufta-iz-baranini.jpg,Кюфта из баранины,https://eda.ru/recepty/osnovnye-blyuda/kjufta-iz-baranini-43203,0,Турецкая кухня,2,30 минут,"['{""id"": 15343, ""name"": ""Семена кумина (зира) "", ""amount"": ""1 столовая ложка""}', '{""id"": 13845, ""name"": ""Кайенский перец"", ""amount"": ""½ чайной ложки""}', '{""id"": 14582, ""name"": ""Сушеный тимьян"", ""amount"": ""1 столовая ложка""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""1 штука""}', '{""id"": 15223, ""name"": ""Сладкая паприка"", ""amount"": ""1 чайная ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""2 столовые ложки""}', '{""id"": 13899, ""name"": ""Бараний фарш"", ""amount"": ""400 г""}']",154,12,2
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131085657-140526213543-p-O-kinoa-s-lososem-sparzhej-i-veshenkami.jpg,"Киноа с лососем, спаржей и вешенками",https://eda.ru/recepty/osnovnye-blyuda/kinoa-s-lososem-sparzhej-i-veshenkami-44460,0,Итальянская кухня,2,20 минут,"['{""id"": 14022, ""name"": ""Киноа"", ""amount"": ""100 г""}', '{""id"": 13759, ""name"": ""Лосось"", ""amount"": ""150 г""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""10 г""}', '{""id"": 13545, ""name"": ""Куриный бульон"", ""amount"": ""200 мл""}', '{""id"": 13427, ""name"": ""Лимон"", ""amount"": ""40 г""}', '{""id"": 13630, ""name"": ""Кинза"", ""amount"": ""10 г""}', '{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""5 г""}', '{""id"": 13888, ""name"": ""Рукола"", ""amount"": ""15 г""}', '{""id"": 15481, ""name"": ""Спаржа"", ""amount"": ""50 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""100 г""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""2 зубчика""}', '{""id"": 14108, ""name"": ""Вешенки"", ""amount"": ""50 г""}', '{""id"": 13406, ""name"": ""Белое сухое вино"", ""amount"": ""50 мл""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""30 мл""}']",367,12,1
https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/121022175326-140116115049-p-O-chechevica-so-svekloj-shpinatom-i-jogurtnoj-zapravkoj.jpg,"Чечевица со свеклой, шпинатом и йогуртной…",https://eda.ru/recepty/osnovnye-blyuda/chechevica-so-svekloj-shpinatom-i-jogurtnoj-zapravkoj-41771,0,,2,15 минут,"['{""id"": 14290, ""name"": ""Красная чечевица"", ""amount"": ""125 г""}', '{""id"": 13438, ""name"": ""Свекла"", ""amount"": ""170 г""}', '{""id"": 13643, ""name"": ""Красный лук"", ""amount"": ""45 г""}', '{""id"": 15181, ""name"": ""Свежие листья шпината"", ""amount"": ""25 г""}', '{""id"": 13573, ""name"": ""Йогурт"", ""amount"": ""140 г""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""1 зубчик""}', '{""id"": 13516, ""name"": ""Апельсины"", ""amount"": ""80 г""}', '{""id"": 13476, ""name"": ""Тмин"", ""amount"": ""1 г""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""15 мл""}']",313,12,3
https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/140111190442-140119162143-p-O-legkie-oladi-iz-kabachkov-s-kinzoj.jpg,Легкие оладьи из кабачков с кинзой,https://eda.ru/recepty/osnovnye-blyuda/legkie-oladi-iz-kabachkov-s-kinzoj-41814,0,,3,20 минут,"['{""id"": 13539, ""name"": ""Кабачки"", ""amount"": ""3 штуки""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""4 зубчика""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13630, ""name"": ""Кинза"", ""amount"": ""1 пучок""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""3 столовые ложки""}']",253,12,1
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120213182735-140624153930-p-O-ris-zharenij-s-morkovju-i-lukom.jpg,Рис жареный с морковью и луком,https://eda.ru/recepty/osnovnye-blyuda/ris-zharenij-s-morkovju-i-lukom-45108,0,Индийская кухня,3,35 минут,"['{""id"": 13435, ""name"": ""Рис"", ""amount"": ""1 стакан""}', '{""id"": 15371, ""name"": ""Лук"", ""amount"": ""1 штука""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""1 штука""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""2 стакана""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}']",173,12,3
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120131082409-140424214626-p-O-kartofel-zapechennij-s-balzamicheskim-uksusom.jpg,"Картофель, запеченный с бальзамическим уксусом",https://eda.ru/recepty/osnovnye-blyuda/kartofel-zapechennij-s-balzamicheskim-uksusom-43622,0,Итальянская кухня,2,40 минут,"['{""id"": 14124, ""name"": ""Молодой картофель"", ""amount"": ""900 г""}', '{""id"": 15174, ""name"": ""Оливковое масло extra virgin"", ""amount"": ""2 столовые ложки""}', '{""id"": 15261, ""name"": ""Сушеный розмарин"", ""amount"": ""1 чайная ложка""}', '{""id"": 14582, ""name"": ""Сушеный тимьян"", ""amount"": ""1 чайная ложка""}', '{""id"": 15015, ""name"": ""Молотый мускатный орех"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""½ чайной ложки""}', '{""id"": 13593, ""name"": ""Бальзамический уксус"", ""amount"": ""3 столовые ложки""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""¼ г""}', '{""id"": 15029, ""name"": ""Мелко рубленный чеснок"", ""amount"": ""1 столовая ложка""}']",182,12,1
https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/170210144850-170306091157-p-O-grecheskaja-musaka-s-kartofelem.jpg,Греческая мусака с картофелем,https://eda.ru/recepty/osnovnye-blyuda/grecheskaja-musaka-s-kartofelem-43574,0,Греческая кухня,4,1 час,"['{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""5 штук""}', '{""id"": 13899, ""name"": ""Бараний фарш"", ""amount"": ""500 г""}', '{""id"": 13471, ""name"": ""Баклажаны"", ""amount"": ""4 штуки""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""5 штук""}', '{""id"": 15371, ""name"": ""Лук"", ""amount"": ""1 штука""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""4 зубчика""}', '{""id"": 13461, ""name"": ""Базилик"", ""amount"": ""1 г""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""1 стакан""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 столовая ложка""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""50 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 14171, ""name"": ""Греческий йогурт"", ""amount"": ""150 г""}', '{""id"": 15564, ""name"": ""Сыр пармезан"", ""amount"": ""50 г""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""по вкусу""}', '{""id"": 13615, ""name"": ""Мускатный орех"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",136,12,1
https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/130907154434-140403153019-p-O-kurinoe-frikase-s-gribami.jpg,Куриное фрикасе с грибами,https://eda.ru/recepty/osnovnye-blyuda/kurinoe-frikase-s-gribami-43000,0,Французская кухня,4,1 час 20 минут,"['{""id"": 14340, ""name"": ""Сушеные белые грибы"", ""amount"": ""25 г""}', '{""id"": 16615, ""name"": ""Грудка куриная на кости"", ""amount"": ""3 штуки""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""1 штука""}', '{""id"": 13718, ""name"": ""Стебель сельдерея"", ""amount"": ""1 штука""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""1 штука""}', '{""id"": 13460, ""name"": ""Лавровый лист"", ""amount"": ""1 штука""}', '{""id"": 13737, ""name"": ""Черный перец горошком"", ""amount"": ""6 штук""}', '{""id"": 13466, ""name"": ""Тимьян"", ""amount"": ""2 стебля""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""100 г""}', '{""id"": 13562, ""name"": ""Сливки 35%-ные"", ""amount"": ""200 мл""}', '{""id"": 13586, ""name"": ""Зелень"", ""amount"": ""20 г""}', '{""id"": 13524, ""name"": ""Лук-шалот"", ""amount"": ""400 г""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""½ столовой ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",307,12,1
https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150707173742-150712194823-p-O-kurinaja-grudka-v-kljare-s-oregano.jpg,Куриная грудка в кляре с орегано,https://eda.ru/recepty/osnovnye-blyuda/kurinaja-grudka-v-kljare-s-oregano-43503,0,Европейская кухня,4,25 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13639, ""name"": ""Куриная грудка"", ""amount"": ""1 штука""}', '{""id"": 13440, ""name"": ""Майонез"", ""amount"": ""1 столовая ложка""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13506, ""name"": ""Перец чили"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 15333, ""name"": ""Сушеный орегано"", ""amount"": ""по вкусу""}']",334,12,2
https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120705181646-140514175742-p-O-tushenaja-indejka-s-ovoshhami.jpg,Тушеная индейка с овощами,https://eda.ru/recepty/osnovnye-blyuda/tushenaja-indejka-s-ovoshhami-43999,0,Американская кухня,4,1 час,"['{""id"": 13571, ""name"": ""Филе индейки"", ""amount"": ""500 г""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""2 штуки""}', '{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""6 штук""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""2 штуки""}', '{""id"": 15371, ""name"": ""Лук"", ""amount"": ""1 штука""}', '{""id"": 13586, ""name"": ""Зелень"", ""amount"": ""½ пучка""}']",245,12,2
https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/140622144901-140626205544-p-O-baklazhani-s-gribami.jpg,Баклажаны с грибами,https://eda.ru/recepty/osnovnye-blyuda/baklazhani-s-gribami-45142,0,Венгерская кухня,6,40 минут,"['{""id"": 13471, ""name"": ""Баклажаны"", ""amount"": ""3 штуки""}', '{""id"": 13509, ""name"": ""Шампиньоны"", ""amount"": ""300 г""}', '{""id"": 13426, ""name"": ""Сыр"", ""amount"": ""150 г""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""2 штуки""}', '{""id"": 13592, ""name"": ""Паприка"", ""amount"": ""2 чайные ложки""}', '{""id"": 14627, ""name"": ""Молотый сушеный чеснок"", ""amount"": ""2 чайные ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""1 чайная ложка""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""100 г""}', '{""id"": 15371, ""name"": ""Лук"", ""amount"": ""1 головка""}']",221,12,1
https://img07.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150810204910-150816233039-p-O-stejki-iz-grudki-indejki.jpg,Стейки из грудки индейки,https://eda.ru/recepty/osnovnye-blyuda/stejki-iz-grudki-indejki-45517,0,Американская кухня,2,30 минут,"['{""id"": 15785, ""name"": ""Филе грудки индейки"", ""amount"": ""400 г""}', '{""id"": 13516, ""name"": ""Апельсины"", ""amount"": ""2 штуки""}', '{""id"": 14485, ""name"": ""Молотая корица"", ""amount"": ""½ чайной ложки""}', '{""id"": 14881, ""name"": ""Молотый имбирь"", ""amount"": ""1 чайная ложка""}', '{""id"": 15015, ""name"": ""Молотый мускатный орех"", ""amount"": ""½ чайной ложки""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""2 столовые ложки""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 чайная ложка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13896, ""name"": ""Цедра апельсина"", ""amount"": ""1 столовая ложка""}']",233,12,2
https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/140714125349-140722164117-p-O-baklazhani-s-lukom-v-smetane.jpg,Баклажаны с луком в сметане,https://eda.ru/recepty/osnovnye-blyuda/baklazhani-s-lukom-v-smetane-45544,0,Греческая кухня,4,1 час,"['{""id"": 13471, ""name"": ""Баклажаны"", ""amount"": ""5 штук""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""2 штуки""}', '{""id"": 13485, ""name"": ""Сметана"", ""amount"": ""250 г""}', '{""id"": 13586, ""name"": ""Зелень"", ""amount"": ""по вкусу""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""по вкусу""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""2 столовые ложки""}']",347,12,2
